From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1350,1794,Legitimate,bt co-own company,"G23, G41, G66, G89","G23, G30, G43"
816,1350,Legitimate,drove 818's vehicle,"G23, G41, G66, G89",G25
524,1350,Co-Offenders,bt have made a deal to allow the group to sell cocaine,"G23, G41, G66, G89",G63
184,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89","G63, G89"
77,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
137,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
163,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
242,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
407,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
897,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1090,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1149,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1256,1350,Co-Offenders,btb supplying marihuana & cocaine,"G23, G41, G66, G89",G89
1275,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1276,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1286,1350,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1550,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1707,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1725,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1790,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1796,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1863,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1912,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1973,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1975,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,2145,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
77,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
137,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
163,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
242,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
407,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
897,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1090,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1149,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1256,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1275,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1276,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1286,1350,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1550,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1707,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1725,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1790,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1796,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1863,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1912,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1973,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1975,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,2145,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,2010,Co-Offenders,poly-drug sales,"G23, G41, G66, G89","G89, G111"
1350,2010,Formal Criminal Organization,,"G23, G41, G66, G89","G89, G111"
1354,1355,Formal Criminal Organization,,NONE,NONE
1354,1355,Kinship,brother,NONE,NONE
1311,1355,Kinship,mother/ son,NONE,NONE
1355,1841,Kinship,spouse,NONE,NONE
1226,1364,Co-Offenders,btb formerly involved in cocaine trafficking; extortion & drug debt,G90,"G10, G26, G90"
1224,1364,Co-Offenders,btb formerly involved in cocaine trafficking; extortion & drug debt,G90,"G26, G90"
1225,1364,Co-Offenders,btb formerly involved in cocaine trafficking,G90,"G26, G90"
1224,1364,Legitimate,purchased property from 1227,G90,"G26, G90"
1364,1511,Associate/Friendship,former associate,G90,"G38, G90"
1364,1953,Associate/Friendship,associate,G90,"G40, G90"
1364,1953,Co-Offenders,btb involved in extortion & drug debt,G90,"G40, G90"
806,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,"G60, G90, G107"
238,1364,Associate/Friendship,former associate,G90,G90
1223,1364,Associate/Friendship,associate,G90,G90
214,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
600,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
874,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1119,1364,Co-Offenders,btb formerly involved in cocaine trafficking,G90,G90
1120,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1223,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1269,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1319,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1363,1364,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1704,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1925,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
874,1364,Kinship,brother,G90,G90
1363,1364,Kinship,btb brother-in-law,G90,G90
214,1364,Legitimate,former co-directors,G90,G90
874,1364,Legitimate,co-own 2 industrial,G90,G90
1119,1364,Legitimate,used to purchase property together,G90,G90
1363,1364,Legitimate,co-own a residential property,G90,G90
1367,1544,Co-Offenders,btb marihuana,NONE,G58
234,1368,Legitimate,director,NONE,NONE
1367,1368,Kinship,Cousins,NONE,NONE
1368,1543,Associate/Friendship,Friends,NONE,NONE
1368,1543,Legitimate,director,NONE,NONE
234,1369,Associate/Friendship,Friends,NONE,NONE
234,1369,Legitimate,director,NONE,NONE
1367,1369,Kinship,Brothers,NONE,NONE
1368,1369,Kinship,Cousins,NONE,NONE
1368,1369,Legitimate,director of 2 companies,NONE,NONE
1369,1543,Associate/Friendship,Friends,NONE,NONE
1369,1543,Legitimate,director,NONE,NONE
892,1371,Associate/Friendship,Associate,G91,NONE
950,1371,Associate/Friendship,Associate,G91,NONE
1254,1371,Associate/Friendship,Associate,G91,NONE
1371,1373,Associate/Friendship,Associate,G91,NONE
1371,1498,Associate/Friendship,Associate,G91,NONE
1371,2055,Associate/Friendship,Associate,G91,G74
1371,2155,Co-Offenders,telemarketing schemes.,G91,G91
1374,1742,Co-Offenders,bt run drug line ,NONE,NONE
1374,2087,Co-Offenders,bt run drug line,NONE,NONE
1076,1377,Kinship,btb Father/Daughter,NONE,NONE
1376,1377,Kinship,Former Spouse,NONE,NONE
908,1381,Co-Offenders,Drugs,G178,G178
70,1384,Kinship,Brothers-in-law,NONE,NONE
75,1384,Kinship,Brothers-in-law,NONE,NONE
1070,1384,Kinship,father/ son,NONE,NONE
1071,1384,Kinship,Father/Son,NONE,NONE
1384,1385,Kinship,Father/Son,NONE,NONE
1384,1386,Kinship,Siblings,NONE,NONE
1384,1386,Legitimate,director/officer,NONE,NONE
1384,1387,Kinship,Siblings,NONE,NONE
1384,1389,Kinship,Spouse,NONE,NONE
1385,1386,Kinship,Mother/Son,NONE,NONE
1386,1387,Kinship,Mother/Son,NONE,NONE
1386,1389,Kinship,Mother/Son,NONE,NONE
1387,1388,Kinship,Spouse,NONE,NONE
1389,2066,Kinship,Spouse,NONE,NONE
1391,1394,Co-Offenders,Same Cell,G110,G110
1394,1395,Co-Offenders,Same Cell,G110,G110
1391,1394,Formal Criminal Organization,,G110,G110
1394,1395,Formal Criminal Organization,,G110,G110
1391,1394,Kinship,brother,G110,G110
1394,1395,Kinship,brother,G110,G110
1397,1828,Co-Offenders,Bank Fraud,G174,NONE
584,1397,Co-Offenders,Drugs,G174,G172
41,1397,Co-Offenders,"Telemarketing fraud, Bank fraud",G174,G174
819,1397,Co-Offenders,"Drugs, money laundering",G174,G175
780,1401,Co-Offenders,btb meeting regularly re. drug trade,G66,G35
510,1401,Co-Offenders,btb cocaine supplier,G66,G66
1401,1478,Co-Offenders,btb cocaine supplier,G66,G66
510,1401,Legitimate,used the same address,G66,G66
1403,2181,Co-Offenders,Drugs,G64,G64
1405,2047,Co-Offenders,Same Cell,G73,NONE
1405,2047,Formal Criminal Organization,,G73,NONE
1405,2127,Formal Criminal Organization,,G73,NONE
170,1405,Co-Offenders,Same Cell,G73,G73
561,1405,Co-Offenders,Same Cell,G73,G73
980,1405,Co-Offenders,Same Cell,G73,G73
1056,1405,Co-Offenders,Same Cell,G73,G73
1222,1405,Co-Offenders,Same Cell,G73,G73
1404,1405,Co-Offenders,Same Cell,G73,G73
1405,1591,Co-Offenders,Same Cell,G73,G73
1405,1669,Co-Offenders,Same Cell,G73,G73
1405,1723,Co-Offenders,Same Cell,G73,G73
1405,1945,Co-Offenders,Same Cell,G73,G73
170,1405,Formal Criminal Organization,,G73,G73
561,1405,Formal Criminal Organization,,G73,G73
980,1405,Formal Criminal Organization,,G73,G73
1056,1405,Formal Criminal Organization,,G73,G73
1222,1405,Formal Criminal Organization,,G73,G73
1404,1405,Formal Criminal Organization,,G73,G73
1405,1591,Formal Criminal Organization,,G73,G73
1405,1669,Formal Criminal Organization,,G73,G73
1405,1723,Formal Criminal Organization,,G73,G73
1405,1945,Formal Criminal Organization,,G73,G73
1405,1425,Co-Offenders,Same Cell,G73,"G73, G119"
1405,1425,Formal Criminal Organization,,G73,"G73, G119"
17,1405,Co-Offenders,Same Cell,G73,"G73, G131"
18,1405,Co-Offenders,Same Cell,G73,"G73, G131"
17,1405,Formal Criminal Organization,,G73,"G73, G131"
18,1405,Formal Criminal Organization,,G73,"G73, G131"
1405,1721,Formal Criminal Organization,,G73,G75
233,1408,Co-Offenders,btb involved in cocaine trafficking,G111,"G43, G111"
336,1409,Kinship,btb Spouse,G121,G121
336,1409,Legitimate,owner/ director,G121,G121
351,1409,Associate/Friendship,long-time associate,G121,"G121, G122"
629,1413,Co-Offenders,Same Cell,G181,G181
1412,1413,Co-Offenders,Same Cell,G181,G181
1413,2053,Co-Offenders,Same Cell,G181,G181
629,1413,Formal Criminal Organization,,G181,G181
1412,1413,Formal Criminal Organization,,G181,G181
1413,2053,Formal Criminal Organization,,G181,G181
88,1422,Co-Offenders,Same Cell formerly,G119,G119
90,1422,Co-Offenders,Same Cell,G119,G119
186,1422,Co-Offenders,Same Cell,G119,G119
211,1422,Co-Offenders,Same Cell,G119,G119
514,1422,Co-Offenders,Same Cell,G119,G119
1422,1424,Co-Offenders,Same Cell - apparent division,G119,G119
975,1422,Negative/Enemies,suspect in the serious assault,G119,G119
1422,1424,Negative/Enemies,5 reported assaults occurred between the 2,G119,G119
1422,1425,Co-Offenders,Same Cell,G119,"G73, G119"
1423,1425,Kinship,father,"G73, G119",NONE
1425,1426,Kinship,Sak: uncle,"G73, G119",NONE
1425,1426,Legitimate,founding director in shell companies,"G73, G119",NONE
1425,1433,Legitimate,associated to shell companies,"G73, G119",NONE
1425,1539,Legitimate,associated to shell companies,"G73, G119",NONE
88,1425,Co-Offenders,involved in kidnapings,"G73, G119",G119
1424,1425,Co-Offenders,involved in kidnaping,"G73, G119",G119
1361,1429,Associate/Friendship,Associate,NONE,NONE
1429,2170,Associate/Friendship,Associate,NONE,NONE
1029,1435,Co-Offenders,btb involved in marihuana,G50,G3
1435,1972,Co-Offenders,btb involved in marihuana,G50,"G3, G5"
1438,2138,Associate/Friendship,Associate,G142,NONE
1438,2070,Co-Offenders,marihuana export/ cocaine import,G142,"G136, G142"
849,1438,Co-Offenders,btb laundering  drug proceeds for the group,G142,G142
1438,1451,Co-Offenders,marihuana export/ cocaine import,G142,G142
1438,1928,Co-Offenders,marihuana export/ cocaine import,G142,G142
388,1440,Co-Offenders,Same Cell,NONE,NONE
1449,1459,Legitimate,partners,G150,G150
180,1454,Associate/Friendship,Associate,G147,NONE
180,1454,Co-Offenders,attempted to launder proceeds,G147,NONE
837,1454,Associate/Friendship,Associate,G147,NONE
837,1454,Co-Offenders,attempted to launder proceeds,G147,NONE
1445,1454,Co-Offenders,Same Cell,G147,G147
1454,1569,Co-Offenders,laundering drug proceeds,G147,G147
1445,1454,Kinship,Brothers,G147,G147
833,1464,Co-Offenders,"marihuana production, money laundering",G153,G153
1453,1464,Co-Offenders,"marihuana production, money laundering",G153,G153
1457,1464,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,1467,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,2000,Co-Offenders,"marihuana production, money laundering",G153,G153
1453,1464,Kinship,Siblings,G153,G153
1457,1464,Kinship,sisters,G153,G153
1464,1467,Kinship,sisters,G153,G153
1464,2000,Kinship,Spouse,G153,G153
1469,1834,Negative/Enemies,Assualt,G179,NONE
101,1469,Co-Offenders,Suspects of Assualt,G179,G179
1255,1476,Associate/Friendship,associate,NONE,NONE
585,1476,Associate/Friendship,associate,NONE,"G62, G66"
585,1476,Co-Offenders,same cell,NONE,"G62, G66"
990,1478,Associate/Friendship,associate,G66,NONE
990,1478,Co-Offenders,btb members of a gang,G66,NONE
752,1478,Co-Offenders,bt pay a “tax” ,G66,"G23, G39, G41, G66, G89"
1350,1478,Co-Offenders,bt pay a “tax” ,G66,"G23, G41, G66, G89"
963,1482,Legitimate,former business partner,G52,NONE
1493,1907,Negative/Enemies,subject of shots fired,G93,NONE
40,1493,Associate/Friendship,associate,G93,G93
140,1493,Associate/Friendship,associate,G93,G93
32,1493,Co-Offenders,Same Cell,G93,G93
40,1493,Co-Offenders,Same Cell,G93,G93
140,1493,Co-Offenders,Same Cell,G93,G93
293,1493,Co-Offenders,Same Cell,G93,G93
330,1493,Co-Offenders,Same Cell,G93,G93
332,1493,Co-Offenders,Same Cell,G93,G93
334,1493,Co-Offenders,Same Cell ,G93,G93
386,1493,Co-Offenders,btb drug supplier,G93,G93
605,1493,Co-Offenders,Same Cell,G93,G93
654,1493,Co-Offenders,Same Cell,G93,G93
666,1493,Co-Offenders,Same Cell,G93,G93
1016,1493,Co-Offenders,Same Cell,G93,G93
1241,1493,Co-Offenders,Same Cell,G93,G93
1493,1674,Co-Offenders,Same Cell,G93,G93
1493,1700,Co-Offenders,btb drug supplier,G93,G93
1493,1877,Co-Offenders,Same Cell,G93,G93
1493,1918,Co-Offenders,Same Cell,G93,G93
40,1493,Legitimate,linked to rental vehicle,G93,G93
1493,1700,Legitimate,linked to rental vehicle,G93,G93
30,1496,Co-Offenders,Same Cell,G92,G92
47,1496,Co-Offenders,Same Cell,G92,G92
458,1496,Co-Offenders,Same Cell,G92,G92
483,1496,Co-Offenders,Same Cell,G92,G92
478,1500,Co-Offenders,firearms supplied,G56,NONE
509,1500,Co-Offenders,firearms supplied,G56,NONE
322,1510,Associate/Friendship,Associate,"G59, G94",NONE
1094,1510,Associate/Friendship,Associate,"G59, G94",NONE
1094,1510,Co-Offenders,targets,"G59, G94",NONE
1220,1510,Associate/Friendship,Associate,"G59, G94",NONE
1510,1671,Associate/Friendship,Associate,"G59, G94",NONE
1510,1671,Co-Offenders,bt take large “lay-off” bets,"G59, G94",NONE
1510,1695,Associate/Friendship,Associate,"G59, G94",NONE
1510,2183,Associate/Friendship,Associate,"G59, G94",NONE
498,1510,Co-Offenders,involved in bookmaking,"G59, G94","G59, G94"
1011,1510,Co-Offenders,involved in bookmaking,"G59, G94","G59, G94"
189,1511,Associate/Friendship,associate,"G38, G90",NONE
189,1511,Co-Offenders,btb the source of drugs,"G38, G90",NONE
236,1511,Associate/Friendship,associate,"G38, G90",NONE
494,1511,Kinship,cousin,"G38, G90",NONE
640,1511,Associate/Friendship,associate,"G38, G90",NONE
640,1511,Co-Offenders,btb exporting marihuana.,"G38, G90",NONE
915,1511,Associate/Friendship,associate,"G38, G90",NONE
1069,1511,Co-Offenders,drug,"G38, G90",NONE
1260,1511,Associate/Friendship,associate,"G38, G90",NONE
1260,1511,Co-Offenders,bt import drugs & stolen property,"G38, G90",NONE
1358,1511,Associate/Friendship,associate,"G38, G90",NONE
1511,1922,Co-Offenders,btb trafficking marihuana. & cocaine,"G38, G90",NONE
254,1511,Co-Offenders,associate,"G38, G90",G1
254,1511,Formal Criminal Organization,,"G38, G90",G1
254,1511,Kinship,btb brother-in-law,"G38, G90",G1
541,1511,Associate/Friendship,associate,"G38, G90",G2
542,1511,Associate/Friendship,associate,"G38, G90",G2
541,1511,Formal Criminal Organization,,"G38, G90",G2
542,1511,Formal Criminal Organization,,"G38, G90",G2
1511,1794,Associate/Friendship,associate,"G38, G90","G23, G30, G43"
1511,1794,Co-Offenders,btb trafficking marihuana & cocaine,"G38, G90","G23, G30, G43"
1511,1794,Formal Criminal Organization,,"G38, G90","G23, G30, G43"
1242,1511,Associate/Friendship,associate,"G38, G90",G38
79,1511,Associate/Friendship,associate,"G38, G90","G47, G82"
79,1511,Co-Offenders,bt have worked together,"G38, G90","G47, G82"
79,1511,Co-Offenders,btb money laundering,"G38, G90","G47, G82"
1511,1621,Associate/Friendship,associate,"G38, G90","G49, G99"
1511,1621,Associate/Friendship,Associate,"G38, G90","G49, G99"
237,1511,Associate/Friendship,associate,"G38, G90",G9
237,1511,Co-Offenders,cocaine network,"G38, G90",G9
237,1511,Formal Criminal Organization,,"G38, G90",G9
460,1511,Associate/Friendship,associate/ partner,"G38, G90","G9, G38"
1511,1771,Associate/Friendship,partner,"G38, G90","G9, G38"
460,1511,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90","G9, G38"
1511,1771,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90","G9, G38"
214,1511,Associate/Friendship,associate,"G38, G90",G90
1119,1511,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90",G90
608,1514,Legitimate,,G123,NONE
166,1514,Co-Offenders,cocaine supplier,G123,G10
434,1514,Co-Offenders,associate,G123,G10
623,1514,Co-Offenders,associate,G123,G10
756,1514,Co-Offenders,drug trafficking,G123,G10
1390,1514,Co-Offenders,same cell,G123,G10
756,1514,Formal Criminal Organization,,G123,G10
1226,1514,Co-Offenders,same cell,G123,"G10, G26, G90"
1226,1514,Formal Criminal Organization,,G123,"G10, G26, G90"
752,1514,Co-Offenders,deal re drug terrority,G123,"G23, G39, G41, G66, G89"
752,1514,Formal Criminal Organization,,G123,"G23, G39, G41, G66, G89"
51,1514,Co-Offenders,btb supplying marihuana,G123,"G8, G9, G10, G24"
51,1514,Formal Criminal Organization,Ch2,G123,"G8, G9, G10, G24"
1516,1518,Co-Offenders,btb dealing cocaine,G1,NONE
1516,1518,Kinship,brother,G1,NONE
1518,1856,Legitimate,btb-director/ manager,G1,NONE
1518,1856,Associate/Friendship,boyfriend/ girlfriend,G1,NONE
255,1518,Co-Offenders,assault conspiracy,G1,G1
255,1518,Formal Criminal Organization,Ch1 Hangaround,G1,G1
1378,1520,Associate/Friendship,Associate,NONE,NONE
86,1526,Associate/Friendship,associate,G40,"G23, G40, G43"
86,1526,Co-Offenders,btb drug supplier,G40,"G23, G40, G43"
85,1526,Associate/Friendship,associate,G40,"G23, G40, G43, G111"
85,1526,Co-Offenders,btb drug supplier,G40,"G23, G40, G43, G111"
1526,1593,Co-Offenders,drug supplier,G40,"G30, G39, G40, G115, G116"
1526,1593,Formal Criminal Organization,,G40,"G30, G39, G40, G115, G116"
289,1526,Associate/Friendship,associate,G40,G40
290,1526,Associate/Friendship,associate,G40,G40
1236,1526,Associate/Friendship,associate,G40,G40
1392,1526,Associate/Friendship,past associate,G40,G40
1526,2124,Associate/Friendship,past associate,G40,G40
1392,1526,Co-Offenders,‘conspiracy to extort’,G40,G40
467,1526,Co-Offenders,same cell,G40,G40
1526,1546,Co-Offenders,same cell,G40,G40
1526,1861,Co-Offenders,same cell,G40,G40
1526,1923,Legitimate,former owner/ operater,G40,G40
1526,1630,Associate/Friendship,past associate,G40,"G40, G120"
1526,1953,Associate/Friendship,past associate,G40,"G40, G90"
1526,1953,Co-Offenders,‘conspiracy to extort’,G40,"G40, G90"
1528,1998,Associate/Friendship,close associate,G137,G137
1528,1998,Co-Offenders,narcotics,G137,G137
481,1530,Associate/Friendship,Borrowed Money,G169,NONE
