From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
876,135,Legitimate,Associate,G77,NONE
876,160,Legitimate,Associate,G77,NONE
876,324,Legitimate,Associate,G77,NONE
876,874,Legitimate,Associate,G77,NONE
876,875,Legitimate,Associate,G77,NONE
876,1000,Legitimate,Associate,G77,NONE
876,1022,Legitimate,Associate,G77,NONE
876,1136,Legitimate,Associate,G77,NONE
876,1340,Legitimate,Associate,G77,NONE
876,1373,Legitimate,Associate,G77,NONE
876,1374,Legitimate,Associate,G77,NONE
876,1388,Legitimate,Associate,G77,NONE
876,1471,Legitimate,Associate,G77,NONE
876,1586,Legitimate,Associate,G77,NONE
876,1882,Legitimate,Associate,G77,NONE
876,1930,Legitimate,Associate,G77,NONE
876,1001,Co-Offenders,fraudulent property scheme,G77,G77
876,1283,Co-Offenders,fraudulent property scheme,G77,G77
882,883,Co-Offenders,Cocaine couriers,G178,G178
886,294,Formal Criminal Organization,suspect in drive-by shooting,G53,NONE
889,1574,Legitimate,Associate,NONE,"G49, G99"
897,105,Legitimate,Associate,G125,NONE
897,487,Legitimate,Associate,G125,NONE
897,690,Legitimate,Associate,G125,NONE
897,443,Legitimate,leasing vehicles,G125,G110
897,226,Co-Offenders,extortion/ shots fired,G125,G125
897,327,Co-Offenders,Same Cell,G125,G125
897,506,Co-Offenders,Same Cell,G125,G125
897,730,Co-Offenders,Same Cell,G125,G125
897,896,Co-Offenders,Same Cell,G125,G125
897,901,Co-Offenders,Same Cell,G125,G125
897,1796,Co-Offenders,Same Cell,G125,G125
897,2034,Co-Offenders,extortion/ shots fired,G125,G125
898,900,Co-Offenders,bt coordinate cross-border marihuana/ cocaine,"G118, G121, G135",G118
898,959,Co-Offenders,btb coordinator of marihuana & cocaine shipments,"G118, G121, G135",G118
908,42,Legitimate,associate,NONE,NONE
909,304,Co-Offenders,Meth,NONE,NONE
909,332,Legitimate,Boyfriend /Girlfriend,NONE,NONE
909,332,Co-Offenders,Drugs,NONE,NONE
915,428,Co-Offenders,btb drug trafficking & money laundering,G33,G33
915,841,Co-Offenders,btb drug trafficking & money laundering,G33,G33
915,916,Co-Offenders,btb drug trafficking & money laundering,G33,G33
915,1993,Co-Offenders,btb drug trafficking & money laundering,G33,G33
915,841,Formal Criminal Organization,Ch5,G33,G33
915,1993,Formal Criminal Organization,Ch5 former,G33,G33
915,428,Formal Criminal Organization,member/ hangaround Ch5,G33,G33
915,440,Legitimate,,G33,"G33, G34"
915,440,Co-Offenders,btb drug trafficking & money laundering,G33,"G33, G34"
915,440,Formal Criminal Organization,Ch5,G33,"G33, G34"
921,331,Legitimate,Associate,G166,NONE
921,331,Co-Offenders,Illegal immigration documents,G166,NONE
921,1061,Formal Criminal Organization,Enemy-grow-rip/attempted murder,G166,NONE
921,1789,Co-Offenders,Extortion,G166,G166
921,77,Legitimate,Associate,G166,G167
925,261,Legitimate,Associate,G120,NONE
925,261,Co-Offenders,btb heroin courier,G120,NONE
925,306,Legitimate,Associate,G120,NONE
925,689,Legitimate,Associate,G120,NONE
925,729,Legitimate,Associate,G120,NONE
925,1708,Legitimate,Associate,G120,NONE
925,1985,Legitimate,Associate,G120,NONE
925,359,Legitimate,Associate,G120,G120
925,360,Legitimate,Associate,G120,G120
925,360,Co-Offenders,heroin,G120,G120
925,489,Co-Offenders,Same Cell,G120,G120
925,502,Co-Offenders,Same Cell,G120,G120
925,503,Co-Offenders,Same Cell,G120,G120
925,926,Co-Offenders,Same Cell,G120,G120
925,694,Co-Offenders,bt  import marihuana,G120,G121
925,1583,Co-Offenders,Same Cell formerly,G120,"G40, G120"
928,1114,Co-Offenders,Same Cell,G76,G76
928,1617,Co-Offenders,Same Cell,G76,G76
928,1655,Co-Offenders,Same Cell,G76,G76
928,1728,Co-Offenders,Same Cell,G76,G76
928,1114,Formal Criminal Organization,,G76,G76
928,1617,Formal Criminal Organization,,G76,G76
928,1655,Formal Criminal Organization,,G76,G76
928,1728,Formal Criminal Organization,,G76,G76
934,1308,Legitimate,,G165,NONE
935,2110,Legitimate,associate,G48,"G30, G39"
940,1612,Co-Offenders,provided steroids,G106,G106
947,326,Co-Offenders,Same Cell,G110,G110
947,326,Formal Criminal Organization,,G110,G110
952,1965,Co-Offenders,involved together in drug activities,"G58, G113","G58, G113"
955,954,Co-Offenders,Same Cell,G133,G186
955,954,Formal Criminal Organization,,G133,G186
965,559,Legitimate,btb living at the same res.,G120,G101
974,532,Legitimate,associate,G114,G114
974,2054,Legitimate,associate,G114,G114
977,1016,Legitimate,Associate,NONE,NONE
982,580,Co-Offenders,Drug runners,NONE,NONE
987,116,Legitimate,Associate,NONE,G126
997,1665,Co-Offenders,"marihuana, cocaine,   money laundering,  loan sharking.","G13, G34","G13, G34"
997,1665,Formal Criminal Organization,,"G13, G34","G13, G34"
997,1665,Legitimate,,"G13, G34","G13, G34"
998,966,Co-Offenders,firearms,G56,G56
1002,1195,Legitimate,associate,G3,G86
1002,1195,Co-Offenders,btb drug supplier,G3,G86
1005,128,Legitimate,Associate,NONE,NONE
1006,577,Legitimate,Associate,G158,NONE
1006,1005,Co-Offenders,"Theft, Fraud",G158,NONE
1006,1207,Legitimate,Associate,G158,NONE
1006,2073,Legitimate,Associate,G158,NONE
1006,903,Co-Offenders,"Theft, Fraud",G158,G158
1006,1004,Co-Offenders,"Theft, Fraud",G158,G158
1006,1007,Co-Offenders,"Theft, Fraud",G158,G158
1006,1008,Co-Offenders,"Theft, Fraud",G158,G158
1009,1010,Co-Offenders,Same Cell,G159,G159
1009,1021,Co-Offenders,Same Cell,G159,G159
1009,2077,Co-Offenders,Same Cell,G159,G159
1017,1016,Co-Offenders,btb working together,G140,NONE
1017,375,Co-Offenders,btb working together,G140,"G136, G152"
1017,623,Legitimate,Associate,G140,G141
1017,623,Co-Offenders,btb working together,G140,G141
1023,121,Co-Offenders,Same Cell,"G78, G116","G15, G78"
1023,815,Co-Offenders,"btb cocaine, meth, marihuana","G78, G116","G72, G115, G116"
1023,2050,Co-Offenders,both linked to company used for a marihuana grow op,"G78, G116","G72, G115, G116"
1023,815,Legitimate,former director,"G78, G116","G72, G115, G116"
1023,2050,Legitimate,director/ former director,"G78, G116","G72, G115, G116"
1023,1433,Legitimate,associate,"G78, G116",G78
1023,1024,Co-Offenders,active drug traffickers,"G78, G116",G78
1023,1025,Co-Offenders,Same Cell,"G78, G116",G78
1023,1026,Co-Offenders,active drug traffickers,"G78, G116",G78
1023,1027,Co-Offenders,Same Cell,"G78, G116",G78
1023,1433,Co-Offenders,bt obtain cocaine ,"G78, G116",G78
1023,1554,Co-Offenders,bt supply cocaine & heroin,"G78, G116",G78
1023,1630,Co-Offenders,Same Cell,"G78, G116",G78
1023,1752,Co-Offenders,Same Cell,"G78, G116",G78
1023,1554,Legitimate,same residence,"G78, G116",G78
1033,1959,Legitimate,Associate,G145,NONE
1033,626,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1033,1078,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1033,1170,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1033,1182,Co-Offenders,btb inovlved in precursor drug shipment,G145,G145
1033,626,Legitimate,former director/ president,G145,G145
1036,567,Formal Criminal Organization,suspect  shooting,NONE,G48
1037,1642,Legitimate,linked to sale of motor vehicle,G79,NONE
1037,1105,Co-Offenders,Same Cell,G79,G79
1037,1106,Co-Offenders,bt direct & finance the marihuana operation,G79,G79
1037,1108,Co-Offenders,Same Cell,G79,G79
1037,1113,Co-Offenders,bt direct & finance the marihuana operation,G79,G79
1037,1473,Co-Offenders,assists in  transporting marihuana,G79,G79
1037,1508,Co-Offenders,btb involved in marihuana,G79,G79
1042,1514,Co-Offenders,,NONE,G168
1044,1043,Legitimate,Director / officer,NONE,NONE
1046,846,Legitimate,underling,"G136, G139",NONE
1046,890,Legitimate,underling,"G136, G139",NONE
1049,825,Co-Offenders,Same Cell,G80,"G24, G80"
1049,657,Co-Offenders,Same Cell,G80,"G8, G14, G80"
1049,190,Co-Offenders,cocaine & marihuana importation & trafficking,G80,G80
1049,235,Co-Offenders,Same Cell,G80,G80
1049,1151,Co-Offenders,Same Cell,G80,G80
1049,1213,Co-Offenders,Same Cell,G80,G80
1052,1141,Co-Offenders,"btb: marihuana, cocaine trafficking, welfare & credit/debit card fraud",G151,G151
1052,1397,Co-Offenders,"btb: marihuana, cocaine trafficking, welfare & credit/debit card fraud",G151,G151
1052,1566,Co-Offenders,"btb: marihuana, cocaine trafficking, welfare & credit/debit card fraud",G151,G151
1054,8,Legitimate,Associate,G179,NONE
1054,41,Legitimate,Associate,G179,NONE
1054,60,Legitimate,Associate,G179,NONE
1054,92,Legitimate,Associate,G179,NONE
1054,252,Legitimate,Associate,G179,NONE
1054,270,Legitimate,Associate,G179,NONE
1054,305,Co-Offenders,Former Cocaine,G179,NONE
1054,305,Formal Criminal Organization,"Debt, Stolen Cocaine",G179,NONE
1054,329,Legitimate,Associate,G179,NONE
1054,348,Legitimate,Associate,G179,NONE
1054,362,Legitimate,Associate,G179,NONE
1054,364,Legitimate,Associate,G179,NONE
1054,376,Legitimate,Associate,G179,NONE
1054,554,Legitimate,Associate,G179,NONE
1054,560,Legitimate,Associate,G179,NONE
1054,576,Legitimate,Associate,G179,NONE
1054,579,Legitimate,Associate,G179,NONE
1054,605,Legitimate,Associate,G179,NONE
1054,673,Legitimate,Associate,G179,NONE
1054,689,Legitimate,Associate,G179,NONE
1054,749,Legitimate,Associate,G179,NONE
1054,777,Legitimate,Associate,G179,NONE
1054,826,Legitimate,Associate,G179,NONE
1054,843,Legitimate,Associate,G179,NONE
1054,902,Legitimate,Associate,G179,NONE
1054,981,Legitimate,Associate,G179,NONE
1054,992,Legitimate,Associate,G179,NONE
1054,1039,Legitimate,Associate,G179,NONE
1054,1053,Legitimate,Associate,G179,NONE
1054,1087,Legitimate,Associate,G179,NONE
1054,1235,Legitimate,Associate,G179,NONE
1054,1318,Legitimate,Associate,G179,NONE
1054,1321,Legitimate,Associate,G179,NONE
1054,1378,Legitimate,Associate,G179,NONE
1054,1396,Legitimate,Associate,G179,NONE
1054,1414,Legitimate,Associate,G179,NONE
1054,1429,Legitimate,Associate,G179,NONE
1054,1441,Legitimate,Associate,G179,NONE
1054,1444,Legitimate,Associate,G179,NONE
1054,1496,Legitimate,Associate,G179,NONE
1054,1626,Legitimate,Associate,G179,NONE
1054,1686,Co-Offenders,"Former, Cocaine",G179,NONE
1054,1686,Formal Criminal Organization,,G179,NONE
1054,1732,Legitimate,Associate,G179,NONE
1054,1757,Legitimate,Associate,G179,NONE
1054,1759,Legitimate,Boyfriend /Girlfriend,G179,NONE
1054,1766,Legitimate,Associate,G179,NONE
1054,1785,Legitimate,Associate,G179,NONE
1054,1855,Legitimate,Associate,G179,NONE
1054,1872,Legitimate,Associate,G179,NONE
1054,1939,Legitimate,Associate,G179,NONE
1054,2022,Legitimate,Associate,G179,NONE
1054,2035,Legitimate,Associate,G179,NONE
1054,2041,Legitimate,Associate,G179,NONE
1054,2091,Legitimate,Associate,G179,NONE
1054,2105,Legitimate,Associate,G179,NONE
1054,2136,Legitimate,Associate,G179,NONE
1054,718,Legitimate,Associate,G179,"G122, G186"
1054,955,Legitimate,Associate,G179,G133
1054,333,Legitimate,Associate,G179,G179
1054,34,Co-Offenders,Cocaine,G179,G179
1054,97,Co-Offenders,Cocaine,G179,G179
1054,158,Co-Offenders,Cocaine,G179,G179
1054,361,Co-Offenders,Cocaine,G179,G179
1054,372,Co-Offenders,Cocaine,G179,G179
1054,380,Co-Offenders,Cocaine,G179,G179
1054,809,Co-Offenders,Cocaine,G179,G179
1054,869,Co-Offenders,Cocaine,G179,G179
1054,877,Co-Offenders,Cocaine,G179,G179
1054,932,Co-Offenders,Cocaine,G179,G179
1054,1406,Co-Offenders,Cocaine,G179,G179
1054,1425,Co-Offenders,Cocaine,G179,G179
1054,1443,Co-Offenders,Cocaine,G179,G179
1054,1481,Co-Offenders,Cocaine,G179,G179
1054,1578,Co-Offenders,Cocaine,G179,G179
1054,1614,Co-Offenders,Cocaine,G179,G179
1054,1779,Co-Offenders,Cocaine,G179,G179
1054,1859,Co-Offenders,Cocaine,G179,G179
1054,1967,Co-Offenders,Cocaine,G179,G179
1054,2084,Co-Offenders,Cocaine,G179,G179
1054,2118,Co-Offenders,Cocaine,G179,G179
1054,34,Formal Criminal Organization,,G179,G179
1054,97,Formal Criminal Organization,,G179,G179
1054,158,Formal Criminal Organization,,G179,G179
1054,361,Formal Criminal Organization,,G179,G179
1054,372,Formal Criminal Organization,,G179,G179
1054,380,Formal Criminal Organization,,G179,G179
1054,809,Formal Criminal Organization,,G179,G179
1054,869,Formal Criminal Organization,,G179,G179
1054,877,Formal Criminal Organization,,G179,G179
1054,932,Formal Criminal Organization,,G179,G179
1054,1406,Formal Criminal Organization,,G179,G179
1054,1425,Formal Criminal Organization,,G179,G179
1054,1443,Formal Criminal Organization,,G179,G179
1054,1481,Formal Criminal Organization,,G179,G179
1054,1578,Formal Criminal Organization,,G179,G179
1054,1614,Formal Criminal Organization,,G179,G179
1054,1779,Formal Criminal Organization,,G179,G179
1054,1859,Formal Criminal Organization,,G179,G179
1054,1967,Formal Criminal Organization,,G179,G179
1054,2084,Formal Criminal Organization,,G179,G179
1054,2118,Formal Criminal Organization,,G179,G179
1054,1176,Co-Offenders,Cocaine,G179,"G179, G186"
1054,1176,Formal Criminal Organization,,G179,"G179, G186"
1054,911,Co-Offenders,Cocaine,G179,"G48, G179"
1054,911,Formal Criminal Organization,,G179,"G48, G179"
1054,821,Legitimate,Associate,G179,G58
1055,2075,Co-Offenders,Same Cell,G81,"G47, G58, G81"
1055,21,Co-Offenders,btb laundering money,G81,"G47, G81"
1055,1249,Co-Offenders,RO of Blackberries linked to organization,G81,"G47, G81"
1055,1515,Co-Offenders,btb working together in  marihuana exportation,G81,"G47, G81"
1055,1178,Legitimate,btb associate,G81,G81
1055,1698,Legitimate,associate,G81,G81
1055,9,Co-Offenders,Same Cell,G81,G81
1055,544,Co-Offenders,Same Cell,G81,G81
1055,573,Co-Offenders,Same Cell,G81,G81
1055,654,Co-Offenders,Same Cell,G81,G81
1055,1178,Co-Offenders,Same Cell,G81,G81
1055,1238,Co-Offenders,Same Cell,G81,G81
1055,1350,Co-Offenders,Same Cell,G81,G81
1055,1697,Co-Offenders,Same Cell,G81,G81
1055,1698,Co-Offenders,Same Cell,G81,G81
1055,2060,Co-Offenders,Same Cell,G81,G81
1055,2064,Co-Offenders,Same Cell,G81,G81
1055,1697,Legitimate,btb business link,G81,G81
1057,1067,Co-Offenders,Cocaine,G178,NONE
1057,330,Legitimate,Associate,G178,G178
1057,1166,Legitimate,Own property in same building,G178,G178
1057,2125,Legitimate,Associate,G178,G178
1057,94,Co-Offenders,Cocaine,G178,G178
1057,330,Co-Offenders,Cocaine,G178,G178
1057,474,Co-Offenders,Cocaine,G178,G178
1057,882,Co-Offenders,"Cocaine, Couriers",G178,G178
1057,883,Co-Offenders,"Cocaine, Couriers",G178,G178
1057,1166,Co-Offenders,Cocaine,G178,G178
1057,1341,Co-Offenders,Cocaine,G178,G178
1057,2125,Co-Offenders,Cocaine,G178,G178
1058,1944,Co-Offenders,linked to the AOC ,"G47, G82",NONE
1058,75,Legitimate,associate,"G47, G82","G47, G82"
1058,75,Co-Offenders,btb financing cocaine operation,"G47, G82","G47, G82"
1058,2108,Legitimate,worked P/T for 1092s property mgt't company,"G47, G82","G55, G82"
1058,1956,Legitimate,associate,"G47, G82",G82
1058,343,Co-Offenders,Same Cell,"G47, G82",G82
1058,350,Co-Offenders,Same Cell,"G47, G82",G82
1058,627,Co-Offenders,Same Cell,"G47, G82",G82
1058,991,Co-Offenders,Same Cell,"G47, G82",G82
1058,1011,Co-Offenders,Same Cell,"G47, G82",G82
1058,1034,Co-Offenders,linked to the AOC,"G47, G82",G82
1058,1068,Co-Offenders,Same Cell,"G47, G82",G82
1058,1142,Co-Offenders,Same Cell,"G47, G82",G82
1058,1440,Co-Offenders,Same Cell,"G47, G82",G82
1058,1621,Co-Offenders,Same Cell,"G47, G82",G82
1058,1956,Co-Offenders,arrested for trafficking marihuana,"G47, G82",G82
1058,627,Legitimate,business link (property),"G47, G82",G82
1071,1529,Legitimate,boyfriend/ girlfriend,G24,NONE
1071,1650,Legitimate,,G24,"G8, G14"
1074,688,Co-Offenders,money laundering,G88,"G1, G3"
1074,399,Co-Offenders,btb: drug debt & kidnaping,G88,G168
1077,648,Co-Offenders,btb laundering money,G143,G143
1077,805,Co-Offenders,btb laundering money,G143,G143
1077,1076,Co-Offenders,btb laundering money,G143,G143
1077,1086,Co-Offenders,btb laundering money,G143,G143
1077,1097,Co-Offenders,btb laundering money,G143,G143
1077,1565,Co-Offenders,btb laundering money,G143,G143
1077,1800,Co-Offenders,btb laundering money,G143,G143
1077,805,Legitimate,nominee 1111,G143,G143
1077,1800,Legitimate,nominee 1111,G143,G143
1083,349,Legitimate,Associate,G139,NONE
1083,609,Legitimate,Associate,G139,NONE
1083,806,Legitimate,Associate,G139,NONE
1083,977,Legitimate,Associate,G139,NONE
1083,1016,Legitimate,Associate,G139,NONE
1083,1084,Legitimate,Associate,G139,NONE
1083,1100,Legitimate,Associate,G139,NONE
1083,1100,Co-Offenders,cocaine &  marihuana,G139,NONE
1083,2086,Legitimate,Associate,G139,NONE
1083,2097,Legitimate,Associate,G139,NONE
1083,2101,Legitimate,Associate,G139,NONE
1083,2101,Co-Offenders,cocaine &  marihuana,G139,NONE
1083,1046,Legitimate,close associate,G139,"G136, G139"
1083,1046,Co-Offenders,btb marihuana/ cocaine smuggling,G139,"G136, G139"
1083,345,Co-Offenders,Same Cell,G139,G139
1083,346,Co-Offenders,Same Cell,G139,G139
1083,585,Co-Offenders,btb marihuana/ cocaine smuggling,G139,G139
1083,1483,Co-Offenders,Same Cell,G139,G139
1083,1888,Co-Offenders,Same Cell,G139,G139
1083,1825,Formal Criminal Organization,charged with kidnapping ,G139,G93
1095,1502,Formal Criminal Organization,extorted re missing drug shipment(s),NONE,G50
1098,87,Legitimate,Associate,G148,NONE
1098,87,Co-Offenders,Heroin,G148,NONE
1098,322,Legitimate,Associate,G148,NONE
1098,322,Co-Offenders,bt sell cocaine,G148,NONE
1098,367,Legitimate,Associate,G148,NONE
1098,1099,Legitimate,close associate,G148,NONE
1098,1099,Co-Offenders,drug trafficking,G148,NONE
1098,318,Legitimate,Associate,G148,G138
1098,318,Co-Offenders,former association in drug importation,G148,G138
1098,597,Co-Offenders,cocaine and heroin trafficking,G148,G148
1098,598,Co-Offenders,Same Cell,G148,G148
1098,599,Co-Offenders,cocaine & heroin trafficking,G148,G148
1098,847,Co-Offenders,Same Cell,G148,G148
1098,1436,Co-Offenders,Same Cell,G148,G148
1098,1693,Co-Offenders,Same Cell,G148,G148
1098,2089,Legitimate,Associate,G148,G155
1098,2089,Co-Offenders,former association in drug importation,G148,G155
1118,2070,Legitimate,associate,G89,NONE
1118,871,Co-Offenders,operated crack shacks,G89,G89
1118,1251,Co-Offenders,operated crack shacks,G89,G89
1118,871,Formal Criminal Organization,,G89,G89
1118,1251,Formal Criminal Organization,,G89,G89
1121,1579,Co-Offenders,Cocaine,G184,NONE
1121,1726,Legitimate,Associates,G184,NONE
1121,1726,Co-Offenders,Procceeds of Crime,G184,NONE
1121,13,Co-Offenders,"street level trafficking, prostitution, extortion",G184,"G155, G184"
1121,13,Formal Criminal Organization,,G184,"G155, G184"
1121,1448,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G179
1121,1448,Formal Criminal Organization,,G184,G179
1121,120,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,144,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,192,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,193,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,196,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,198,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,199,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,204,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,225,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1121,241,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
